id,url,gender,description,price_per_ml
p1000210625,https://www.sephora.co.uk/p/billie-eilish-your-turn-eau-de-parfum,women,"The newest chapter from Eilish Fragrances - a warm, woody, and fresh scent that blends bright ginger, velvety peach skin, and smooth sandalwood. Made for everyone, this captivating fragrance redefines versatility.. . Inspiration. . \I've always been extremely passionate about scent and love the process of developing something new. I'm excited to share the newest scent and bottle in my fragrance collection, Your Turn.\ - Billie Eilish. . Made for everyone, Your Turn is a fragrance made for embracing your individuality with every wear.. . Scent. . Your Turn opens with a vibrant contrast of zesty bergamot, spicy cardamom, and the warm, invigorating bite of ginger. As the fragrance unfolds, velvety peach skin, delicate night-blooming jasmine, and the airy essence of coconut water come together, revealing a soft, alluring heart. The warmth of sandalwood, enveloping musks, and sustainable amber wraps the scent in an unforgettable finish.. . . . . . .     .             Ingredients. Alcohol Denat, Fragrance (Parfum), Water (Aqua), Citric Acid, Triethanolamine, Tetramethyl Acetyloctahydronaphthalenes, Hexamethylindanopyran, Vanillin, Hydroxycitronellal, Benzyl Salicylate, Cedrus Atlantica Extract, Pinene, Santalol, Beta-Caryophyllene, Limone. . This list of ingredients may be subject to change, please consult the packaging of the product purchased..             . . Notes.         Top notes: Bergamot, Cardamom, Fresh GingerHeart notes: Peach Skin, JasmineBase notes: Sandalwood, Musks, Sylvamber.     . . . . . . . Shop Billie Eilish",0.72
p1000210681,https://www.sephora.co.uk/p/gucci-eau-de-parfum-for-women,women,"This set contains :.     This Gucci perfume gift set contains: - Gucci Guilty Pour Femme Eau de Toilette Miniature, 5ml - Gucci Bloom Eau de Parfum Miniature, 5ml - Gucci Flora Gorgeous Gardenia Eau de Parfum Miniature, 5ml - Gucci Flora Gorgeous Gardenia Eau de Parfum Intense Miniature, 5ml. Sparkle under the stars, gift Gucci Beauty. Gucci Guilty Pour Femme Eau de Toilette: An ode to self-acceptance, friendship and love in all its forms, Gucci Guilty Pour Femme Eau de Toilette for Women presents an ambery floral scent. Gucci Bloom Eau de Parfum: Notes of natural Tuberose and Jasmine Bud in this fragrance for women leave an unexpectedly rich white floral scent on the skin. Rangoon Creeper, a plant that changes colour when it blooms, infuses a powdery, floral edge. The vine's flowers are redolent with a slightly powdery, feminine floral perfume. Gucci Flora Gorgeous Gardenia Eau de Parfum: An intensely feminine, rich white floral scent combining the lightness of the gardenia's first blossom and the richness of its flower in full bloom, Gucci Flora Gorgeous Gardenia characterises those women who are authentic and curiously compelling. Gucci Flora Gorgeous Gardenia Eau de Parfum Intense: From #FloraFantasy to Flora ecstasy, discover another side of Flora with Gucci Flora Gorgeous Gardenia Eau de Parfum Intense. A beautiful balance of boldness, with serene yet powerful sensations full of depth and sophistication. A Gucci scent that enhances the floral sensuality of the gardenia flower with rich, woody intensity. Delve into this unforgettable world of heightened sensations. A blissful bed of flowers where pulses quicken and hearts beat louder in elation. This maximalist women's Eau de Parfum Intense offers a new experience of Flora's signature fragrance. Ignited by an untamed floral energy, lively Italian Mandarin Essence brings a bright surge of penetrating pleasure to the start. At the heart, Gardenia Accord entwines with Hedione for a burst of floral bliss. Overflowing with blushing green glory, the air fills with sparkling brilliance, pushing the florality to another dimension. Enhancing the floral sensuality of this Gucci fragrance further still is Sandalwood Essence. With its rich, woody intensity, a comforting trail of softness transforms joy into ecstasy, cocooning the senses in a vibrant aura of exhilaration. Dressed in sumptuous fuchsia, the House's iconic Flora pattern adorns the perfume bottle and outer packaging. The highest intensity for the Gucci Flora collection yet glows with ‘Intense' in bold gold lettering. As the sun shines upon the bottle, it transforms from mysterious to magnificent. Be enraptured by the energy. Bewitched by the bliss. Mesmerised by the moment. Embrace the ecstasy of this astonishing aroma with Gucci Flora Gorgeous Gardenia Intense Eau de Parfum for women. This Gucci perfume Christmas gift set contains: - Gucci Guilty Pour Femme Eau de Toilette Miniature, 5ml - Gucci Bloom Eau de Parfum Miniature, 5ml - Gucci Flora Gorgeous Gardenia Eau de Parfum Miniature, 5ml - Gucci Flora Gorgeous Gardenia Eau de Parfum Intense Miniature, 5ml. . . . . . .     .             Ingredients. INGREDIENTS GUILTY POUR FEMME EAU DE TOILETTE: ALCOHOL DENAT., PARFUM/FRAGRANCE, AQUA/WATER/EAU, HEXAMETHYLINDANOPYRAN, LINALYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HYDROXYCITRONELLAL, ETHYLHEXYL METHOXYCINNAMATE, ACETYL CEDRENE, LIMONENE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ALPHA-ISOMETHYL IONONE, HEXYL CINNAMAL, CITRONELLOL, GERANIOL, GERANYL ACETATE, POGOSTEMON CABLIN OIL, VANILLIN, LINALOOL, TERPINEOL, AMYL SALICYLATE, PINENE, PELARGONIUM GRAVEOLENS FLOWER OIL, ROSE KETONES, BENZYL SALICYLATE, BETA-CARYOPHYLLENE, ISOEUGENOL, CITRAL, BENZYL ALCOHOL, CINNAMYL ALCOHOL, TERPINOLENE, BENZALDEHYDE, RED 4 (CI 14700), EXT. VIOLET 2 (CI 60730), YELLOW 5 (CI 19140). INGREDIENTS BLOOM EAU DE PARFUM: ALCOHOL DENAT., PARFUM/FRAGRANCE, AQUA/WATER/EAU, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, LINALOOL, BENZYL SALICYLATE, HYDROXYCITRONELLAL, ETHYLHEXYL METHOXYCINNAMATE, CITRONELLOL, HEXAMETHYLINDANOPYRAN, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, EUGENOL, GERANIOL, FARNESOL, GERANYL ACETATE, ISOEUGENYL ACETATE, JASMINE OIL/EXTRACT, BENZYL BENZOATE, ISOEUGENOL, BENZYL ALCOHOL, HEXYL CINNAMAL, METHYL SALICYLATE, ROSE KETONES, HEXADECANOLACTONE, ROSE FLOWER OIL/EXTRACT, TERPINEOL, CITRAL, BETA-CARYOPHYLLENE. INGREDIENTS FLORA GORGEOUS GARDENIA EAU DE PARFUM: ALCOHOL DENAT., PARFUM/FRAGRANCE, AQUA/WATER/EAU, HEXAMETHYLINDANOPYRAN, BENZYL SALICYLATE, HYDROXYCITRONELLAL, GERANYL ACETATE, LIMONENE, POGOSTEMON CABLIN OIL, SANTALOL, PINENE, COUMARIN, ROSE KETONES, FARNESOL, LINALOOL, JASMINE OIL/EXTRACT, BETA-CARYOPHYLLENE, VANILLIN, BENZYL BENZOATE, TERPINOLENE, ALPHA-TERPINENE, CITRONELLOL, BENZYL ALCOHOL, TERPINEOL, CITRAL. INGREDIENTS FLORA GORGEOUS GARDENIA INTENSE EAU DE PARFUM: ALCOHOL DENAT., PARFUM/FRAGRANCE, AQUA/WATER/EAU, HEXAMETHYLINDANOPYRAN, BENZYL SALICYLATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HYDROXYCITRONELLAL, POGOSTEMON CABLIN OIL, GERANYL ACETATE, LIMONENE, PINENE, COUMARIN, BETA-CARYOPHYLLENE, SANTALOL, LINALOOL, ROSE KETONES, FARNESOL, JASMINE OIL/EXTRACT, HEXADECANOLACTONE, BENZYL ALCOHOL, TERPINOLENE, VANILLIN, ALPHA-TERPINENE, BENZYL BENZOATE, TERPINEOL, EUGENOL, GERANIOL, CITRAL.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Gucci",3.35
p10061988,https://www.sephora.co.uk/p/rabanne-fragrances-olympea-absolu-parfum-intense,women,"Reveal your aura in the night with OLYMPÉA Absolu: the intense fragrance of captivating femininity by Rabanne. Night falls on a volcanic beach; she's the glow that eclipses the darkness as her most mysterious side shines bright. OLYMPÉA Absolu is a floral, gourmand, fruity accord of exceptional intensity that ignites the light of the goddess through a sensual blend of luminous apricot, jasmine absolute and addictive vanilla.. . . . . . .     .             Ingredients. *** Olympéa Absolu Eau de Parfum Intense *** ALCOHOL DENAT., PARFUM (FRAGRANCE), AQUA (WATER), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, VANILLIN, BENZYL SALICYLATE, HEXAMETHYLINDANOPYRAN, JUNIPERUS VIRGINIANA OIL, BUTYL METHOXYDIBENZOYLMETHANE, COUMARIN, GERANIOL, LIMONENE, CITRUS AURANTIUM PEEL OIL, POGOSTEMON CABLIN OIL, CITRONELLOL, BENZALDEHYDE, ROSE KETONES, BETA-CARYOPHYLLENE, ISOEUGENYL ACETATE, PINENE, ALCOHOL, CITRUS AURANTIUM FLOWER OIL, BENZYL BENZOATE, LINALOOL, TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE, CINNAMOMUM ZEYLANICUM BARK OIL, CINNAMAL, BENZYL ALCOHOL.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Fragrance Top Notes:Luminous ApricotFragrance Heart Notes:Jasmine AbsoluteFragrance Base Notes:Addictive Vanilla.     . . . . . . . Shop RABANNE FRAGRANCES",2.37
p533005,https://www.sephora.co.uk/p/tom-ford-tuscan-leather,women,"This ultra-sexy interpretation of leather captures its primal, animalistic scent and smooth, voluptuous qualities. The addition of olibanum, night blooming jasmine, and black suede gives it a distinctive, modern spin that is raw yet refined, sensual yet sophisticated.. Directions. On clean skin, spray fragrance once or twice on desired areas. Do not rub the fragrance on skin, as this will alter how the fragrance develops.. . Pro-Tip: Layer your fragrance with All Over Body Spray for a more sensorial experience.. Ingredients. ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER AQUA EAU, TOCOPHEROL, LINALOOL, LIMONENE, METHYL 2-OCTYNOATE, BHT, DILAURYL THIODIPROPIONATE This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Tom Ford",3.77
p3267007,https://www.sephora.co.uk/p/tom-ford-tobacco-vanille-all-over-body-spray,women,"Inspired by an English gentlemen’s club redolent with spice, Tobacco Vanille is a reinvention of a classic fragrance genre that fuses creamy tonka bean, vanilla, cocoa, dry fruit accords, and sweet wood sap for a modern, opulent, and almost heady impression.. . Style:. Opulent. Warm. Iconic.. .     Directions. On clean skin, spray onto desired area of the body, avoiding face, eyes and underarm.. Pro-Tip: Use alone or layer over Eau de Parfum for a more sensorial experience.. Ingredients. Dimethyl Ether, Alcohol Denat., Water, Fragrance, Benzyl Alcohol, Linalool, Eugenol, Coumarin, Limonene, Benzyl Benzoate, Cinnamal, Geraniol This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Tom Ford",0.43
p3387004,https://www.sephora.co.uk/p/maison-margiela-lazy-sunday-morning-eau-de-toilette,women,"What we say.                 Did someone say brunch? Evocative of that much loved feeling of fresh sheets, conjure up those feel good, lazy lie-in vibes any day of the week with this fresh and floral eau de toilette..             . . . The soft sensation of fresh linen  sheets on a sunny morning. Wake up to the summer softness and feel the immaculate sunlight gently warming your skin as you enjoy a lazy Sunday morning in freshly washed cotton sheets.. . Lazy Sunday Morning by Maison Margiela is a delicate floral fragrance that conjures up memories of lingering Sunday mornings in bed. There's nothing you need to do, and nowhere you need to go, just take it easy.. . The eau de toilette recreates the enveloping and delicate sensation of freshly washed linen on your skin thanks to the association of clean and pure Lily of the Valley and comforting White Musks.. . Together, the powdery Iris and Ambrette seeds evoke the sensation of morning sunrays gently warming your skin.. . The fragrance releases a clean and fresh floral scent and envelops you in a pure and white halo conveying serenity and well-being.. .     Directions. - Spray Maison Margiela Lazy Sunday Morning at least 15-20cm from the area of application.. - Apply the fragrance on your pulse points for a more seductive effect and stronger diffusion.. - Do not rub the skin after spraying, this will destroy the bond and alter the scent.. Ingredients. ALCOHOL, FRAGRANCE, WATER, BENZYL SALICYLATE, BENZYL ALCOHOL, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL METHOXYCINNAMATE, LINALOOL, CITRONELLOL, GERANIOL, CINNAMYL ALCOHOL, HYDROXYCITRONELLAL, FARNESOL, LIMONENE, CI 60730/EXT. VIOLET 2, CI 19140/YELLOW 5, C162587/2.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Maison Margiela",2.07
p10061847,https://www.sephora.co.uk/p/jo-malone-london-colognes-peony-blush-suede,women,"The essence of charm. Peonies in voluptuous bloom, exquisitely fragile. Flirtatious with the juicy bite of red apple and the opulence of jasmine, rose and gillyflower. Mingling with the sensuality of soft, blush suede. Luxurious and seductive.. .     Directions. Spritz generously onto your wrists, neck and pulse points – your body heat will help to diffuse the fragrance as the day goes on. Wear alone or layer with another Cologne or your favourite Bath & Body products.. Ingredients. Alcohol Denat., Water\Aqua\Eau, Fragrance (Parfum), Limonene, Linalool, Hydroxycitronellal, Alpha-Isomethyl Ionone, Evernia Prunastri (Oakmoss) Extract, Citral, Amyl Cinnamal, Geraniol, Citronellol, Benzyl Salicylate, Hexyl Cinnamal, Eugenol, Benzyl Benzoate.             . . . . . . . Shop Jo Malone London",2.0
p10062414,https://www.sephora.co.uk/p/glossier-glossier-you-reve-eau-de-parfum,women,"Glossier You Rêve is a lush, sweet gourmand that opens with rich buttercream, followed by an addictive center of plum butter, toasted almond, iris, and creamy white sandalwood—heightened by a warm, musky base driven by ambrox.. Directions. - Spray scent as desired on your pulse points: your neck, behind your ears, your wrists, and more.- Allow fragrance to settle for a few moments rather than rubbing it in as this can disrupt the scent.- Apply post-shower and after moisturizing to aid absorption for a longer, stronger scent impact.. Ingredients. Alcohol Denat., Fragrance/Parfum, Water/Aqua/Eau, Hydroxycitronellal, Eugenol, Limonene.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Buttercream, Plum Butter, Ambrox.     . . . . . . . Shop Glossier",4.0
p10010532,https://www.sephora.co.uk/p/tom-ford-ombre-leather-eau-de-parfum-travel-size,women,"Vast. Untethered. Driven.. . The tactile sensuality of rich black leather, textured with addictive patchouli and vetiver, envelops like second skin. the perfume's floral tones of jasmine sambac conjure wild desert beauty, while layers of amber and moss mimic the heat of rock and sand.. . About the fragrance:. “Ombré Leather is a deeply textural scent that imprints you with a tactile sensuality. it makes one feel different, beautiful and desired.” – Tom Ford. .     Directions. not available. Ingredients. ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER AQUA EAU, TOCOPHEROL, BENZYL SALICYLATE, LINALOOL, ALPHA-ISOMETHYL IONONE, HYDROXYCITRONELLAL, BENZYL BENZOATE, GERANIOL, LIMONENE, CINNAMYL ALCOHOL, CITRONELLOL, METHYL 2-OCTYNOATE, BENZYL CINNAMATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, BHT This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes. Une Eau de Parfum épicée.• Notes de tête : Cardamome - Jasmin Sambac.• Notes de coeur : Cuir noir - Patchouli.• Notes de fond : Mousse blanche - Ambre.. . . . . . . . Shop Tom Ford",3.2
p10012624,https://www.sephora.co.uk/p/tom-ford-lost-cherry-eau-de-parfum-format-voyage,women,"Luscious. Tempting. Insatiable.Tom Ford Lost Cherry Eau de Parfum Format Voyage is a full-bodied journey into the once-forbidden; a contrasting scent that reveals a tempting dichotomy of playful, candy-like gleam on the outside and luscious flesh on the inside.Innocence intersects indulgence with an opening that captures the classic perfection of the exotic cherry fruit, Black Cherry's ripe flesh dripping in cherry liqueur glistens with a teasing touch of Bitter Almond.The heart bursts forth in cherry waves of sweet and tart. Griotte Syrup expresses the textured maceration of voluptuous fruits while breathtaking florals Turkish Rose and Jasmine Sambac penetrate the senses and soul.Peru Balsam and Roasted Tonka at the drydown suggest a new portrait of an iconic symbol. When blended with an unexpected mélange of sandalwood, vetiver and cedar, the finish reaches fantasy-inspiring levels of insatiability.. Directions. To prolong the vapor trail, spray the scent several times during the day on the neck, chest, wrists and clothing.. Ingredients. Alcohol Denat., Water, Fragrance, Benzyl Salicylate, Linalool, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Hydroxycitronellal, Benzyl Benzoate, Geraniol, Limonene, Coumarin, Cinnamyl Alcohol, Citronellol, Eugenol, Isoeugenol, Benzyl Alcohol, Citral, Amyl Cinnamal, Farnesol, Cinnamal, Amylcinnamyl Alcohol, Anise Alcohol, Methyl 2-Octynoate, Evernia Prunastri (Oakmoss) Extract, Evernia Furfuracea (Treemoss) Extract, Benzyl Cinnamate, Bht, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Black Cherry Accord, Bitter Almond, Griotte Sirup Scenttrek(R), Rose Absolute Orpur(R), Peru Balsam, Roasted Tonka Orpur(R). . . . . . . . Shop Tom Ford",7.65
p10017890,https://www.sephora.co.uk/p/valentino-voce-viva-intensa-eau-de-parfum,women,"VOCE VIVA, MY VOICE, MY STRENGTH. . The sound of your voice, the scent of your fragrance, both a magnetic presence. . VOCE VIVA celebrates every woman's unique voice in one declaration: My voice, My strength.. An invitation to voice dreams, and to live them. . VOCE VIVA, a living voice. . . A NEW INTENSE FLORAL WOODY, AN ODE TO VALENTINO MULTI-FACETED FEMININITY. . A floral reawakened in the spirit of Valentino's contemporary femininity - couture Orange Blossom flower and opulent Jasmin Absolute paired with luminous Bergamot and Mandarin accord. This harmony is made unexpectedly addictive trough an unexpected Crystal Moss intensified by a double dose of enveloping Vanilla Bourbon.. .     Directions. Put on each pulse point - wrist, inner elbow and neck, from a short distance.. Ingredients. ALCOHOL • PARFUM / FRAGRANCE • AQUA / WATER / EAU • BENZYL SALICYLATE • BENZYL ALCOHOL • HYDROXYCITRONELLAL • BUTYL METHOXYDIBENZOYLMETHANE • LIMONENE • ETHYLHEXYL SALICYLATE • ALPHA-ISOMETHYL IONONE • CITRONELLOL • LINALOOL • METHYL ANTHRANILATE • GERANIOL • COUMARIN • TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE • CITRAL • FARNESOL • BENZYL BENZOATE • CI 14700 / RED 4 • CI 19140 / YELLOW 5 • CI 60730 / EXT. VIOLET 2This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Note de tête : A COLOR TOP NOTE. A sparkling Italian Bergamot softened with a juicy mandarin accord.Note de fond : A COOL BASE NOTE.. A modern yet unexpected Crystal Moss intensified by a double dose of enveloping Vanilla Bourbon.Note de coeur : A COUTURE HEART NOTE.. An opulent bouquet of Orange Blossom absolute enhanced by delectable Jasmin Absolute..     . . . . . . . Shop Valentino",1.55
p10057294,https://www.sephora.co.uk/p/givenchy-l-interdit-eau-de-parfum-tubereuse-noire,women,"L'Interdit Tubéreuse Noire, the eau de parfum for women by Givenchy will not leave you indifferent. Disrupt your senses and experience the captivating essence of Tuberose. Givenchy, a house known for its visionary designs, has reinvented the iconic L'Interdit Eau de Parfum. A limited-edition women's fragrance based on Tuberose scent, one of the world's most fragrant flowers.. . Perfect ingredient of a floral scent, Indian Tuberose Absolute takes the spotlight, leaving an addictive sillage in its wake. Givenchy innovative extraction technique captures Tuberose scent, pushing the boundaries of olfaction. Each bottle encapsulates the essence of at least eight hand-picked Tuberose flowers, combined with an original accord of burnt Tuberose petals.. . While a base of Vetiver and Patchouli enhances its sulfurous dark side, roasted coffee notes give a smoky aura to this floral women's fragrance that intoxicates all who encounter it. L'Interdit Tubéreuse Noire Eau de Parfum flirts with the forbidden, capturing the allure of those who wear it. It's an invitation to embrace your singularity and defy convention.. . . . . . .     .             Ingredients. INGREDIENTS: ALCOHOL • PARFUM (FRAGRANCE) • AQUA (WATER) • LINALOOL • LIMONENE • BUTYL METHOXYDIBENZOYLMETHANE • HYDROXYCITRONELLAL • GERANIOL • CITRONELLOL • ALPHA-ISOMETHYL IONONE • EUGENOL • COUMARIN • CITRAL • CI 19140 (YELLOW 5) • CI 14700 (RED 4) • CI 60730 (EXT. VIOLET 2)This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Head notes : Living of Burnt TuberoseHeart notes : Tuberose absolute & quartet of Orange BlossomBase notes : Intense woods (patchouli and vetiver essences) & coffee pure extract (CO2).     . . . . . . . Shop GIVENCHY",1.15
p3069,https://www.sephora.co.uk/p/dior-dune-eau-de-toilette,women,"A fragrant landscape where the sky meets the sea.. Dune celebrates the vibrant harmony of a bouquet of amber flowers and a cool ocean breeze. A fragrance with a subtle yet radiant sensuality that envelops the wearer, evoking a sense of serenity and of the infinite, inspired by a perfect harmony with nature.. .     Directions. not available. Ingredients. 12615  #09238/A ALCOHOL, AQUA (WATER), PARFUM (FRAGRANCE), LINALOOL, LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, COUMARIN, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, BHT, GERANIOL, CITRONELLOL, CITRAL, TOCOPHEROL, CI 14700 (RED 4), CI 60730 (EXT.VIOLET 2)""""This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop DIOR",1.06
p1000206314,https://www.sephora.co.uk/p/carolina-herrera-very-good-girl-elixir-eau-de-parfum,women,"Step into pure temptation with Very Good Girl Elixir, a concentrated twist on our Very Good Girl scent.. . . . . . .     .             Ingredients. ALCOHOL DENAT., PARFUM (FRAGRANCE), AQUA (WATER), HEXYL CINNAMAL, LINALOOL, LIMONENE, COUMARIN, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL BENZOATE, ALPHA-ISOMETHYL IONONE, ANISE ALCOHOL, ALCOHOL, ISOEUGENOL, CITRAL, TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE, GERANIOL, CI 14700 (RED 4), BENZYL ALCOHOL, CI 60730 (EXT. VIOLET 2), CI 17200 (RED 33), CI 19140 (YELLOW 5).This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         \Fragrance Fammily: Amber Fruity FloralTop Notes: Black Cherry Bitter AlmondHeart Notes: TuberoseRoseBase Notes: VanillaCocoa\. . . . . . . . Shop Carolina Herrera",2.24
p10017595,https://www.sephora.co.uk/p/dior-miss-dior-eau-de-parfum,women,"For the holiday season, Miss Dior Eau de Parfum, the women's fragrance with a coloured bow, is housed in a limited-edition gift case adorned with a radiant Dior star and a cast of characters inspired by the circus Christian Dior held so dear.The Miss Dior eau de parfum reveals its ode to joy and optimism through velvety notes of Centifolia rose, embroidered with an accord of fresh lily-of-the-valley, peony and powdery iris. At the base, touches of soft woods enfold the composition.Miss Dior Eau de Parfum, 100 ml bottle.. Directions. Prolong the trail of your fragrance with the Miss Dior hair ritual:1. Spray Miss Dior Eau de Parfum on pulse points: wrists, neck and décolleté.2. Enhance your hair with Miss Dior Hair Oil.3. Enjoy the soft notes of Miss Dior Eau de Parfum every time you move with Miss Dior Eau de Parfum Hair Mist. . . More information.         Miss Dior Eau de Parfum reinvents itself with a new scent. In 1947, Miss Dior was born out of a wild impetus where the pressing desire to re-enchant the lives of women and open up their eyes, once again, to the sparkling colours of love was felt.. Following a bleak period, at that time this scent was synonymous with renewed happiness, poetry, and harmony for Christian Dior.. Miss Dior intrigues, excites and invites us to marvel at love and all the beauty in the world. Echoing its inspiring character, the new Miss Dior fragrance is like an olfactory “millefiori”. Centifolia Rose, with its honeyed and peppery notes, reigns over a delectably creamy velvet heart. It is embroidered with fresh Lily of the Valley notes, an apricot-tinged Peony accord, and powdery Iris notes. Miss Dior is thus built around an elegant, striking bouquet—like a “millefiori” that seems to carry countless flowers in endlesscolourss. At the base, slight notes of tender wood envelop the composition. The couturier's fragrance, Miss Dior eau de parfum, is adorned with a new poignard fabric bow—a few centimeters of pure luxury is tied around the bottle's neck. The new Miss Dior Eau de Parfum now boasts a vibrant, pointillist haute couture bow, with a truly unique assortment of florals. Beneath the bottle, the emblematic Miss Dior houndstooth motif is engraved in the glass..     . Ingredients. #15773 ALCOHOL ● PARFUM (FRAGRANCE) ● AQUA (WATER) ● BENZYL SALICYLATE ● LINALOOL ● LIMONENE ● BUTYL METHOXYDIBENZOYLMETHANE ● HYDROXYCITRONELLAL ● GERANIOL ● COUMARIN ● CITRONELLOL ● TRIETHYL CITRATE ● BENZYL BENZOATE ● PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE ● FARNESOL ● CITRAL ● BENZYL CINNAMATE ● ANISE ALCOHOL ● BENZYL ALCOHOL ● TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE ● EUGENOL ● CI 17200 (RED 33) ● CI 14700 (RED 4) ● CI 19140 (YELLOW 5) ● CI 60730 (EXT. VIOLET 2)This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Floral, Fresh.     . . . . . . . Shop DIOR",2.21
p10025247,https://www.sephora.co.uk/p/gucci-the-alchemist-s-garden-tears-from-the-moon-eau-de-parfum,women,"GUCCI THE ALCHEMIST'S GARDEN Gucci The Alchemist's Garden reimagines the four stages of ancient alchemy. The Vaporum stage: Gucci Tears from the Moon Eau de Parfum. TEARS FROM THE MOON EAU DE PARFUM Explore the musky majesty of the Damascena Rose. ILLUMINATING. DEWY. ALDEHYDIC FRAGRANCE FAMILY: FLORAL MUSKY Tears From the Moon is built around the Damascena Rose, which is enveloped in an aldehydic bouquet of white flowers. Illuminating White Peony and Stephanotis are gently extracted to preserve their pure, delicate freshness and to enhance the luminous richness of the Damascena Rose, just as the green dewiness of Lily of the Valley Accord enriches its pure florality. A powdery note of Musk wraps the whole scent in a voluminous, airy cloud. THE BOTTLE This scent is encased in a white bottle to reflect the airy luminosity extracted from the white floral bouquet. The dragonfly is a free and joyful symbol that signifies hope. OLFACTIVE ALCHEMIST Master perfumer Alberto Morillas sublimates matter to reflect the powerful aerial signature of the Damascena Rose.. .     Directions. SUGGESTED USAGE:|To enjoy the addictive notes of this Gucci perfume for longer, it is recommended to apply it to the body's pulse points, including the wrists, neck, behind the ears and chest.|Designed to be layered with other fragrances, create your own unique scent with other products from the Gucci Alchemist's Garden collection. There are three recommended layering combinations for Gucci Tears from the Moon Eau de Parfum:|Compose a suave sonnet of Bulgarian Rose essence and Lily of the Valley by layering Tears from the Moon with A Song for the Rose Eau de Parfum, crafting a clean, poetic bouquet.|When paired with Osmanthus Nectar Eau de Parfum, the blend of Osmanthus nectar and Lily of the Valley emit a charming radiance, evoking a delicate dewy nectar.|Deepen the fragrance with Ode on Melancholy perfumed oil, creating a warm and vibrantly dewy blend of Lily of the Valley and Woods.. Ingredients. INGREDIENTS: ALCOHOL DENAT., AQUA/WATER/EAU, PARFUM/FRAGRANCE, HYDROXYCITRONELLAL, LIMONENE, BENZYL SALICYLATE, LINALOOL, CITRONELLOL, CINNAMYL ALCOHOL, GERANIOL, FARNESOL, BENZYL BENZOATE, HEXYL CINNAMAL, CITRAL, BENZYL ALCOHOL, EUGENOL, ISOEUGENOL.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Top Notes: White PeonyHeart Notes: Damascena Rose Lily of the valley Base Notes: Musk.     . . . . . . . Shop Gucci",2.65
